date_key,cost_center_key,business_unit_key,vendor_key,gl_account_key,vendor_category,amount,contract_status,notes
20230501,104017,BU02,VEN018,612070,Hardware,42013.65,No renewal risk,Vendor monthly invoice spend
20230501,104017,BU02,VEN014,614000,Professional Services,39244.8,No renewal risk,Vendor monthly invoice spend
20230501,104017,BU02,VEN012,613000,Software,52462.2,No renewal risk,Vendor monthly invoice spend
20230501,104017,BU02,VEN003,613000,Software,36148.35,No renewal risk,Vendor monthly invoice spend
20230501,104018,BU06,VEN005,613000,Software,62164.2,Renewal in 90 days,Vendor monthly invoice spend
20230501,104018,BU06,VEN017,613000,Software,81302.55,Renewal in 180 days,Vendor monthly invoice spend
20230501,104018,BU06,VEN012,613000,Software,37153.2,No renewal risk,Vendor monthly invoice spend
20230501,104018,BU06,VEN009,612000,External Labor,75963.3,Active,Vendor monthly invoice spend
20230501,104018,BU06,VEN018,612070,Hardware,56254.8,Active,Vendor monthly invoice spend
20230501,104019,BU03,VEN011,613000,Software,29191.05,Active,Vendor monthly invoice spend
20230501,104019,BU03,VEN005,613000,Software,31666.95,No renewal risk,Vendor monthly invoice spend
20230501,104019,BU03,VEN004,613000,Software,54051.9,Active,Vendor monthly invoice spend
20230501,104019,BU03,VEN009,612000,External Labor,18993.45,Renewal in 90 days,Vendor monthly invoice spend
20230501,104019,BU03,VEN015,612070,Hardware,70168.35,Renewal in 180 days,Vendor monthly invoice spend
20230501,104022,BU03,VEN003,613000,Software,39697.35,Renewal in 90 days,Vendor monthly invoice spend
20230501,104022,BU03,VEN008,614000,Professional Services,83893.95,No renewal risk,Vendor monthly invoice spend
20230501,104022,BU03,VEN006,612000,External Labor,61145.7,Active,Vendor monthly invoice spend
20230501,104022,BU03,VEN011,613000,Software,31725.75,Renewal in 90 days,Vendor monthly invoice spend
20230501,104022,BU03,VEN010,613000,Software,73965.15,No renewal risk,Vendor monthly invoice spend
20230501,104023,BU02,VEN005,613000,Software,73536.75,Active,Vendor monthly invoice spend
20230501,104023,BU02,VEN009,612000,External Labor,68969.25,Renewal in 90 days,Vendor monthly invoice spend
20230501,104023,BU02,VEN003,613000,Software,22339.8,Renewal in 180 days,Vendor monthly invoice spend
20230501,104023,BU02,VEN017,613000,Software,64582.35,Renewal in 180 days,Vendor monthly invoice spend
20230501,104023,BU02,VEN018,612070,Hardware,46904.55,Renewal in 90 days,Vendor monthly invoice spend
20230501,104026,BU01,VEN015,612070,Hardware,15526.35,Renewal in 180 days,Vendor monthly invoice spend
20230501,104026,BU01,VEN018,612070,Hardware,12018.3,Renewal in 180 days,Vendor monthly invoice spend
20230501,104026,BU01,VEN014,614000,Professional Services,11311.65,Active,Vendor monthly invoice spend
20230501,104026,BU01,VEN001,613050,Cloud,94996.13,No renewal risk,Vendor monthly invoice spend
20230501,104026,BU01,VEN017,613000,Software,12828.9,Renewal in 180 days,Vendor monthly invoice spend
20230501,104027,BU02,VEN002,613050,Cloud,26318.25,No renewal risk,Vendor monthly invoice spend
20230501,104027,BU02,VEN017,613000,Software,70346.85,No renewal risk,Vendor monthly invoice spend
20230501,104027,BU02,VEN010,613000,Software,82763.1,Active,Vendor monthly invoice spend
20230501,104027,BU02,VEN009,612000,External Labor,81264.75,No renewal risk,Vendor monthly invoice spend
20230501,104027,BU02,VEN013,613000,Software,19451.25,Renewal in 180 days,Vendor monthly invoice spend
20230501,104028,BU03,VEN007,614000,Professional Services,27080.55,Active,Vendor monthly invoice spend
20230501,104028,BU03,VEN015,612070,Hardware,9201.15,No renewal risk,Vendor monthly invoice spend
20230501,104028,BU03,VEN012,613000,Software,15856.05,Active,Vendor monthly invoice spend
20230501,104028,BU03,VEN016,613000,Software,61964.7,Active,Vendor monthly invoice spend
20230501,104028,BU03,VEN004,613000,Software,35650.65,Renewal in 180 days,Vendor monthly invoice spend
20230501,104034,BU03,VEN009,612000,External Labor,45357.9,No renewal risk,Vendor monthly invoice spend
20230501,104034,BU03,VEN011,613000,Software,76029.45,No renewal risk,Vendor monthly invoice spend
20230501,104034,BU03,VEN002,613050,Cloud,70575.75,Renewal in 90 days,Vendor monthly invoice spend
20230501,104034,BU03,VEN006,612000,External Labor,22527.75,No renewal risk,Vendor monthly invoice spend
20230501,104034,BU03,VEN001,613050,Cloud,99655.5,No renewal risk,Vendor monthly invoice spend
20230501,109003,BU04,VEN017,613000,Software,72970.8,Active,Vendor monthly invoice spend
20230501,109003,BU04,VEN018,612070,Hardware,12528.6,No renewal risk,Vendor monthly invoice spend
20230501,109003,BU04,VEN005,613000,Software,54332.25,No renewal risk,Vendor monthly invoice spend
20230501,109003,BU04,VEN016,613000,Software,35656.95,Renewal in 90 days,Vendor monthly invoice spend
20230501,109003,BU04,VEN013,613000,Software,23512.65,Renewal in 180 days,Vendor monthly invoice spend
20230501,109004,BU04,VEN007,614000,Professional Services,73572.45,Renewal in 90 days,Vendor monthly invoice spend
20230501,109004,BU04,VEN008,614000,Professional Services,78106.35,Renewal in 90 days,Vendor monthly invoice spend
20230501,109004,BU04,VEN018,612070,Hardware,78299.55,Renewal in 180 days,Vendor monthly invoice spend
20230501,109004,BU04,VEN010,613000,Software,54664.05,Active,Vendor monthly invoice spend
20230501,109004,BU04,VEN004,613000,Software,80595.9,Renewal in 180 days,Vendor monthly invoice spend
20230501,110101,BU05,VEN008,614000,Professional Services,45166.8,Active,Vendor monthly invoice spend
20230501,110101,BU05,VEN004,613000,Software,10699.5,No renewal risk,Vendor monthly invoice spend
20230501,110101,BU05,VEN006,612000,External Labor,27107.85,No renewal risk,Vendor monthly invoice spend
20230501,110101,BU05,VEN018,612070,Hardware,80678.85,No renewal risk,Vendor monthly invoice spend
20230501,110101,BU05,VEN015,612070,Hardware,26752.95,Renewal in 180 days,Vendor monthly invoice spend
20230501,110102,BU05,VEN003,613000,Software,43279.95,Renewal in 180 days,Vendor monthly invoice spend
20230501,110102,BU05,VEN001,613050,Cloud,42888.56,Renewal in 180 days,Vendor monthly invoice spend
20230501,110102,BU05,VEN009,612000,External Labor,33205.2,Active,Vendor monthly invoice spend
20230501,110102,BU05,VEN002,613050,Cloud,18381.56,Renewal in 180 days,Vendor monthly invoice spend
20230501,110102,BU05,VEN013,613000,Software,62326.95,No renewal risk,Vendor monthly invoice spend
20230501,120201,BU06,VEN001,613050,Cloud,22958.25,No renewal risk,Vendor monthly invoice spend
20230501,120201,BU06,VEN015,612070,Hardware,48029.1,No renewal risk,Vendor monthly invoice spend
20230501,120201,BU06,VEN006,612000,External Labor,16192.05,No renewal risk,Vendor monthly invoice spend
20230501,120201,BU06,VEN018,612070,Hardware,47788.65,Active,Vendor monthly invoice spend
20230501,120201,BU06,VEN004,613000,Software,10420.2,Renewal in 180 days,Vendor monthly invoice spend
20230601,104001,BU03,VEN012,613000,Software,15924.3,Renewal in 90 days,Vendor monthly invoice spend
20230601,104001,BU03,VEN006,612000,External Labor,76825.35,Active,Vendor monthly invoice spend
20230601,104001,BU03,VEN007,614000,Professional Services,62522.25,No renewal risk,Vendor monthly invoice spend
20230601,104001,BU03,VEN011,613000,Software,13148.1,No renewal risk,Vendor monthly invoice spend
20230601,104001,BU03,VEN017,613000,Software,60368.7,Active,Vendor monthly invoice spend
20230601,104002,BU03,VEN014,614000,Professional Services,64393.35,Renewal in 90 days,Vendor monthly invoice spend
20230601,104002,BU03,VEN012,613000,Software,36956.85,Renewal in 90 days,Vendor monthly invoice spend
20230601,104002,BU03,VEN015,612070,Hardware,60440.1,Renewal in 180 days,Vendor monthly invoice spend
20230601,104002,BU03,VEN005,613000,Software,39441.15,Renewal in 180 days,Vendor monthly invoice spend
20230601,104002,BU03,VEN010,613000,Software,55152.3,Renewal in 90 days,Vendor monthly invoice spend
20230601,104003,BU03,VEN008,614000,Professional Services,44772.0,Renewal in 180 days,Vendor monthly invoice spend
20230601,104003,BU03,VEN018,612070,Hardware,50257.2,Renewal in 90 days,Vendor monthly invoice spend
20230601,104003,BU03,VEN007,614000,Professional Services,17470.95,Renewal in 90 days,Vendor monthly invoice spend
20230601,104003,BU03,VEN012,613000,Software,24273.9,No renewal risk,Vendor monthly invoice spend
20230601,104003,BU03,VEN015,612070,Hardware,79968.0,Active,Vendor monthly invoice spend
20230601,104005,BU03,VEN010,613000,Software,47821.2,Renewal in 180 days,Vendor monthly invoice spend
20230601,104005,BU03,VEN015,612070,Hardware,26486.25,Renewal in 180 days,Vendor monthly invoice spend
20230601,104005,BU03,VEN009,612000,External Labor,13386.45,Active,Vendor monthly invoice spend
20230601,104005,BU03,VEN001,613050,Cloud,53446.31,Renewal in 90 days,Vendor monthly invoice spend
20230601,104005,BU03,VEN006,612000,External Labor,30674.7,Active,Vendor monthly invoice spend
20230601,104017,BU02,VEN012,613000,Software,14913.15,Active,Vendor monthly invoice spend
20230601,104017,BU02,VEN017,613000,Software,29380.05,No renewal risk,Vendor monthly invoice spend
20230601,104017,BU02,VEN001,613050,Cloud,71397.38,Active,Vendor monthly invoice spend
20230601,104017,BU02,VEN008,614000,Professional Services,19780.95,Renewal in 90 days,Vendor monthly invoice spend
20230601,104017,BU02,VEN002,613050,Cloud,32257.31,Active,Vendor monthly invoice spend
20230601,104018,BU06,VEN004,613000,Software,77455.35,Renewal in 90 days,Vendor monthly invoice spend
20230601,104018,BU06,VEN013,613000,Software,8624.7,Renewal in 90 days,Vendor monthly invoice spend
20230601,104018,BU06,VEN014,614000,Professional Services,49670.25,Renewal in 180 days,Vendor monthly invoice spend
20230601,104018,BU06,VEN002,613050,Cloud,22260.0,Active,Vendor monthly invoice spend
20230601,104018,BU06,VEN018,612070,Hardware,55126.05,No renewal risk,Vendor monthly invoice spend
20230601,104019,BU03,VEN010,613000,Software,76465.2,Renewal in 90 days,Vendor monthly invoice spend
20230601,104019,BU03,VEN007,614000,Professional Services,28474.95,Active,Vendor monthly invoice spend
20230601,104019,BU03,VEN005,613000,Software,28679.7,Renewal in 90 days,Vendor monthly invoice spend
20230601,104019,BU03,VEN004,613000,Software,18492.6,Active,Vendor monthly invoice spend
20230601,104019,BU03,VEN012,613000,Software,75172.65,No renewal risk,Vendor monthly invoice spend
20230601,104022,BU03,VEN018,612070,Hardware,9156.0,Active,Vendor monthly invoice spend
20230601,104022,BU03,VEN016,613000,Software,18010.65,Active,Vendor monthly invoice spend
20230601,104022,BU03,VEN002,613050,Cloud,31608.94,Active,Vendor monthly invoice spend
20230601,104022,BU03,VEN012,613000,Software,24390.45,No renewal risk,Vendor monthly invoice spend
20230601,104022,BU03,VEN009,612000,External Labor,46111.8,No renewal risk,Vendor monthly invoice spend
20230601,104023,BU02,VEN004,613000,Software,54481.35,Renewal in 180 days,Vendor monthly invoice spend
20230601,104023,BU02,VEN006,612000,External Labor,20661.9,Renewal in 90 days,Vendor monthly invoice spend
20230601,104023,BU02,VEN011,613000,Software,55097.7,No renewal risk,Vendor monthly invoice spend
20230601,104023,BU02,VEN017,613000,Software,83062.35,Renewal in 180 days,Vendor monthly invoice spend
20230601,104023,BU02,VEN015,612070,Hardware,16833.6,Active,Vendor monthly invoice spend
20230601,104026,BU01,VEN014,614000,Professional Services,77458.5,No renewal risk,Vendor monthly invoice spend
20230601,104026,BU01,VEN007,614000,Professional Services,18952.5,No renewal risk,Vendor monthly invoice spend
20230601,104026,BU01,VEN017,613000,Software,52313.1,No renewal risk,Vendor monthly invoice spend
20230601,104026,BU01,VEN005,613000,Software,75841.5,Active,Vendor monthly invoice spend
20230601,104026,BU01,VEN009,612000,External Labor,82238.1,Renewal in 90 days,Vendor monthly invoice spend
20230601,104027,BU02,VEN010,613000,Software,47535.6,Renewal in 90 days,Vendor monthly invoice spend
20230601,104027,BU02,VEN009,612000,External Labor,26121.9,No renewal risk,Vendor monthly invoice spend
20230601,104027,BU02,VEN016,613000,Software,78501.15,No renewal risk,Vendor monthly invoice spend
20230601,104027,BU02,VEN014,614000,Professional Services,58214.1,No renewal risk,Vendor monthly invoice spend
20230601,104027,BU02,VEN004,613000,Software,66150.0,No renewal risk,Vendor monthly invoice spend
20230601,104028,BU03,VEN014,614000,Professional Services,57855.0,Active,Vendor monthly invoice spend
20230601,104028,BU03,VEN003,613000,Software,20176.8,Renewal in 90 days,Vendor monthly invoice spend
20230601,104028,BU03,VEN011,613000,Software,57043.35,Active,Vendor monthly invoice spend
20230601,104028,BU03,VEN007,614000,Professional Services,48443.85,No renewal risk,Vendor monthly invoice spend
20230601,104028,BU03,VEN002,613050,Cloud,100692.38,No renewal risk,Vendor monthly invoice spend
20230601,104034,BU03,VEN005,613000,Software,15942.15,No renewal risk,Vendor monthly invoice spend
20230601,104034,BU03,VEN014,614000,Professional Services,46224.15,Renewal in 90 days,Vendor monthly invoice spend
20230601,104034,BU03,VEN013,613000,Software,40526.85,Renewal in 180 days,Vendor monthly invoice spend
20230601,104034,BU03,VEN008,614000,Professional Services,70221.9,No renewal risk,Vendor monthly invoice spend
20230601,104034,BU03,VEN003,613000,Software,13935.6,No renewal risk,Vendor monthly invoice spend
20230601,109003,BU04,VEN009,612000,External Labor,57909.6,Renewal in 90 days,Vendor monthly invoice spend
20230601,109003,BU04,VEN002,613050,Cloud,21448.88,Active,Vendor monthly invoice spend
20230601,109003,BU04,VEN012,613000,Software,29416.8,Renewal in 180 days,Vendor monthly invoice spend
20230601,109003,BU04,VEN014,614000,Professional Services,72773.4,Renewal in 180 days,Vendor monthly invoice spend
20230601,109003,BU04,VEN010,613000,Software,52251.15,Renewal in 90 days,Vendor monthly invoice spend
20230601,109004,BU04,VEN009,612000,External Labor,79727.55,Renewal in 90 days,Vendor monthly invoice spend
20230601,109004,BU04,VEN012,613000,Software,56199.15,Renewal in 180 days,Vendor monthly invoice spend
20230601,109004,BU04,VEN007,614000,Professional Services,47668.95,No renewal risk,Vendor monthly invoice spend
20230601,109004,BU04,VEN010,613000,Software,43804.95,No renewal risk,Vendor monthly invoice spend
20230601,109004,BU04,VEN017,613000,Software,39346.65,No renewal risk,Vendor monthly invoice spend
20230601,110101,BU05,VEN008,614000,Professional Services,15531.6,Renewal in 180 days,Vendor monthly invoice spend
20230601,110101,BU05,VEN004,613000,Software,22997.1,Renewal in 180 days,Vendor monthly invoice spend
20230601,110101,BU05,VEN013,613000,Software,16692.9,Active,Vendor monthly invoice spend
20230601,110101,BU05,VEN012,613000,Software,48077.4,Renewal in 90 days,Vendor monthly invoice spend
20230601,110101,BU05,VEN006,612000,External Labor,81383.4,Renewal in 90 days,Vendor monthly invoice spend
20230601,110102,BU05,VEN015,612070,Hardware,76963.95,No renewal risk,Vendor monthly invoice spend
20230601,110102,BU05,VEN003,613000,Software,49521.15,Active,Vendor monthly invoice spend
20230601,110102,BU05,VEN009,612000,External Labor,39329.85,Renewal in 90 days,Vendor monthly invoice spend
20230601,110102,BU05,VEN005,613000,Software,30591.75,Renewal in 180 days,Vendor monthly invoice spend
20230601,110102,BU05,VEN014,614000,Professional Services,45780.0,Active,Vendor monthly invoice spend
20230601,120201,BU06,VEN008,614000,Professional Services,35715.75,No renewal risk,Vendor monthly invoice spend
20230601,120201,BU06,VEN017,613000,Software,67670.4,No renewal risk,Vendor monthly invoice spend
20230601,120201,BU06,VEN014,614000,Professional Services,28345.8,Active,Vendor monthly invoice spend
20230601,120201,BU06,VEN004,613000,Software,30616.95,Renewal in 180 days,Vendor monthly invoice spend
20230601,120201,BU06,VEN018,612070,Hardware,77118.3,Renewal in 90 days,Vendor monthly invoice spend
20230701,104001,BU03,VEN005,613000,Software,12317.55,Active,Vendor monthly invoice spend
20230701,104001,BU03,VEN009,612000,External Labor,51148.65,Active,Vendor monthly invoice spend
20230701,104001,BU03,VEN013,613000,Software,56850.15,No renewal risk,Vendor monthly invoice spend
20230701,104001,BU03,VEN014,614000,Professional Services,35178.15,Active,Vendor monthly invoice spend
20230701,104001,BU03,VEN018,612070,Hardware,9916.2,No renewal risk,Vendor monthly invoice spend
20230701,104002,BU03,VEN008,614000,Professional Services,18766.65,Active,Vendor monthly invoice spend
20230701,104002,BU03,VEN015,612070,Hardware,57305.85,Renewal in 180 days,Vendor monthly invoice spend
20230701,104002,BU03,VEN004,613000,Software,50640.45,Active,Vendor monthly invoice spend
20230701,104002,BU03,VEN018,612070,Hardware,67490.85,Renewal in 90 days,Vendor monthly invoice spend
20230701,104002,BU03,VEN011,613000,Software,69697.95,Renewal in 180 days,Vendor monthly invoice spend
20230701,104003,BU03,VEN004,613000,Software,67588.5,Renewal in 180 days,Vendor monthly invoice spend
20230701,104003,BU03,VEN013,613000,Software,21191.1,Active,Vendor monthly invoice spend
20230701,104003,BU03,VEN012,613000,Software,39098.85,Renewal in 90 days,Vendor monthly invoice spend
20230701,104003,BU03,VEN015,612070,Hardware,71629.95,No renewal risk,Vendor monthly invoice spend
20230701,104003,BU03,VEN008,614000,Professional Services,16153.2,Active,Vendor monthly invoice spend
20230701,104005,BU03,VEN009,612000,External Labor,13634.25,Renewal in 180 days,Vendor monthly invoice spend
20230701,104005,BU03,VEN002,613050,Cloud,102955.12,Active,Vendor monthly invoice spend
20230701,104005,BU03,VEN014,614000,Professional Services,46595.85,Active,Vendor monthly invoice spend
20230701,104005,BU03,VEN016,613000,Software,68729.85,Renewal in 90 days,Vendor monthly invoice spend
20230701,104005,BU03,VEN006,612000,External Labor,53833.5,Active,Vendor monthly invoice spend
20230701,104017,BU02,VEN017,613000,Software,29719.2,Renewal in 180 days,Vendor monthly invoice spend
20230701,104017,BU02,VEN002,613050,Cloud,43544.81,Renewal in 180 days,Vendor monthly invoice spend
20230701,104017,BU02,VEN004,613000,Software,50893.5,Renewal in 90 days,Vendor monthly invoice spend
20230701,104017,BU02,VEN012,613000,Software,41910.75,Active,Vendor monthly invoice spend
20230701,104017,BU02,VEN007,614000,Professional Services,81708.9,Renewal in 90 days,Vendor monthly invoice spend
20230701,104018,BU06,VEN004,613000,Software,54534.9,Renewal in 90 days,Vendor monthly invoice spend
20230701,104018,BU06,VEN016,613000,Software,50697.15,Renewal in 90 days,Vendor monthly invoice spend
20230701,104018,BU06,VEN014,614000,Professional Services,18935.7,Active,Vendor monthly invoice spend
20230701,104018,BU06,VEN007,614000,Professional Services,39481.05,Active,Vendor monthly invoice spend
20230701,104018,BU06,VEN001,613050,Cloud,17903.81,Active,Vendor monthly invoice spend
20230701,104019,BU03,VEN016,613000,Software,35021.7,No renewal risk,Vendor monthly invoice spend
20230701,104019,BU03,VEN011,613000,Software,69854.4,Renewal in 90 days,Vendor monthly invoice spend
20230701,104019,BU03,VEN018,612070,Hardware,60841.2,Renewal in 90 days,Vendor monthly invoice spend
20230701,104019,BU03,VEN002,613050,Cloud,92267.44,Renewal in 180 days,Vendor monthly invoice spend
20230701,104019,BU03,VEN008,614000,Professional Services,32120.55,Renewal in 180 days,Vendor monthly invoice spend
20230701,104022,BU03,VEN016,613000,Software,18030.6,Renewal in 180 days,Vendor monthly invoice spend
20230701,104022,BU03,VEN005,613000,Software,20416.2,Renewal in 90 days,Vendor monthly invoice spend
20230701,104022,BU03,VEN015,612070,Hardware,60159.75,Active,Vendor monthly invoice spend
20230701,104022,BU03,VEN001,613050,Cloud,62276.81,Renewal in 180 days,Vendor monthly invoice spend
20230701,104022,BU03,VEN010,613000,Software,65257.5,No renewal risk,Vendor monthly invoice spend
20230701,104023,BU02,VEN005,613000,Software,82575.15,No renewal risk,Vendor monthly invoice spend
20230701,104023,BU02,VEN006,612000,External Labor,48891.15,Renewal in 180 days,Vendor monthly invoice spend
20230701,104023,BU02,VEN001,613050,Cloud,35043.75,Renewal in 180 days,Vendor monthly invoice spend
20230701,104023,BU02,VEN009,612000,External Labor,41256.6,Renewal in 90 days,Vendor monthly invoice spend
20230701,104023,BU02,VEN014,614000,Professional Services,21181.65,Active,Vendor monthly invoice spend
20230701,104026,BU01,VEN012,613000,Software,71435.7,No renewal risk,Vendor monthly invoice spend
20230701,104026,BU01,VEN003,613000,Software,10307.85,Active,Vendor monthly invoice spend
20230701,104026,BU01,VEN013,613000,Software,74790.45,Active,Vendor monthly invoice spend
20230701,104026,BU01,VEN010,613000,Software,44308.95,Active,Vendor monthly invoice spend
20230701,104026,BU01,VEN011,613000,Software,8907.15,Active,Vendor monthly invoice spend
20230701,104027,BU02,VEN007,614000,Professional Services,12775.35,Renewal in 90 days,Vendor monthly invoice spend
20230701,104027,BU02,VEN009,612000,External Labor,42029.4,Active,Vendor monthly invoice spend
20230701,104027,BU02,VEN012,613000,Software,35350.35,Active,Vendor monthly invoice spend
20230701,104027,BU02,VEN006,612000,External Labor,76343.4,No renewal risk,Vendor monthly invoice spend
20230701,104027,BU02,VEN015,612070,Hardware,42697.2,Active,Vendor monthly invoice spend
20230701,104028,BU03,VEN018,612070,Hardware,76379.1,Renewal in 90 days,Vendor monthly invoice spend
20230701,104028,BU03,VEN014,614000,Professional Services,52246.95,Renewal in 180 days,Vendor monthly invoice spend
20230701,104028,BU03,VEN005,613000,Software,48022.8,No renewal risk,Vendor monthly invoice spend
20230701,104028,BU03,VEN017,613000,Software,20703.9,No renewal risk,Vendor monthly invoice spend
20230701,104028,BU03,VEN007,614000,Professional Services,81140.85,Renewal in 90 days,Vendor monthly invoice spend
20230701,104034,BU03,VEN003,613000,Software,73379.25,Renewal in 90 days,Vendor monthly invoice spend
20230701,104034,BU03,VEN006,612000,External Labor,11836.65,Renewal in 180 days,Vendor monthly invoice spend
20230701,104034,BU03,VEN014,614000,Professional Services,67002.6,No renewal risk,Vendor monthly invoice spend
20230701,104034,BU03,VEN008,614000,Professional Services,15920.1,Renewal in 90 days,Vendor monthly invoice spend
20230701,104034,BU03,VEN017,613000,Software,62921.25,Active,Vendor monthly invoice spend
20230701,109003,BU04,VEN013,613000,Software,52150.35,Renewal in 180 days,Vendor monthly invoice spend
20230701,109003,BU04,VEN002,613050,Cloud,23430.75,Renewal in 90 days,Vendor monthly invoice spend
20230701,109003,BU04,VEN016,613000,Software,83226.15,Renewal in 90 days,Vendor monthly invoice spend
20230701,109003,BU04,VEN012,613000,Software,48564.6,No renewal risk,Vendor monthly invoice spend
20230701,109003,BU04,VEN007,614000,Professional Services,19867.05,Active,Vendor monthly invoice spend
20230701,109004,BU04,VEN005,613000,Software,26376.0,Renewal in 180 days,Vendor monthly invoice spend
20230701,109004,BU04,VEN008,614000,Professional Services,55863.15,Renewal in 180 days,Vendor monthly invoice spend
20230701,109004,BU04,VEN010,613000,Software,9186.45,Active,Vendor monthly invoice spend
20230701,109004,BU04,VEN007,614000,Professional Services,16645.65,No renewal risk,Vendor monthly invoice spend
20230701,109004,BU04,VEN016,613000,Software,80977.05,No renewal risk,Vendor monthly invoice spend
20230701,110101,BU05,VEN003,613000,Software,26638.5,Active,Vendor monthly invoice spend
20230701,110101,BU05,VEN009,612000,External Labor,31742.55,Renewal in 180 days,Vendor monthly invoice spend
20230701,110101,BU05,VEN007,614000,Professional Services,47679.45,No renewal risk,Vendor monthly invoice spend
20230701,110101,BU05,VEN011,613000,Software,72606.45,Active,Vendor monthly invoice spend
20230701,110101,BU05,VEN001,613050,Cloud,69604.5,Renewal in 180 days,Vendor monthly invoice spend
20230701,110102,BU05,VEN018,612070,Hardware,37203.6,No renewal risk,Vendor monthly invoice spend
20230701,110102,BU05,VEN002,613050,Cloud,94276.88,Active,Vendor monthly invoice spend
20230701,110102,BU05,VEN006,612000,External Labor,18939.9,Renewal in 90 days,Vendor monthly invoice spend
20230701,110102,BU05,VEN009,612000,External Labor,12016.2,Renewal in 180 days,Vendor monthly invoice spend
20230701,110102,BU05,VEN013,613000,Software,62981.1,Renewal in 180 days,Vendor monthly invoice spend
20230701,120201,BU06,VEN018,612070,Hardware,8461.95,No renewal risk,Vendor monthly invoice spend
20230701,120201,BU06,VEN006,612000,External Labor,24406.2,Active,Vendor monthly invoice spend
20230701,120201,BU06,VEN007,614000,Professional Services,41927.55,Active,Vendor monthly invoice spend
20230701,120201,BU06,VEN009,612000,External Labor,15377.25,Active,Vendor monthly invoice spend
20230701,120201,BU06,VEN016,613000,Software,68363.4,Renewal in 90 days,Vendor monthly invoice spend
20230801,104001,BU03,VEN005,613000,Software,12839.4,Active,Vendor monthly invoice spend
20230801,104001,BU03,VEN004,613000,Software,76867.35,Renewal in 180 days,Vendor monthly invoice spend
20230801,104001,BU03,VEN001,613050,Cloud,59273.81,Renewal in 90 days,Vendor monthly invoice spend
20230801,104001,BU03,VEN015,612070,Hardware,63665.7,Renewal in 90 days,Vendor monthly invoice spend
20230801,104001,BU03,VEN014,614000,Professional Services,63085.05,Active,Vendor monthly invoice spend
20230801,104002,BU03,VEN008,614000,Professional Services,35242.2,Renewal in 180 days,Vendor monthly invoice spend
20230801,104002,BU03,VEN010,613000,Software,77897.4,Active,Vendor monthly invoice spend
20230801,104002,BU03,VEN003,613000,Software,28599.9,Renewal in 180 days,Vendor monthly invoice spend
20230801,104002,BU03,VEN009,612000,External Labor,51697.8,No renewal risk,Vendor monthly invoice spend
20230801,104002,BU03,VEN002,613050,Cloud,27208.12,No renewal risk,Vendor monthly invoice spend
20230801,104003,BU03,VEN018,612070,Hardware,35764.05,No renewal risk,Vendor monthly invoice spend
20230801,104003,BU03,VEN005,613000,Software,76604.85,No renewal risk,Vendor monthly invoice spend
20230801,104003,BU03,VEN001,613050,Cloud,91449.75,No renewal risk,Vendor monthly invoice spend
20230801,104003,BU03,VEN002,613050,Cloud,81549.56,Renewal in 180 days,Vendor monthly invoice spend
20230801,104003,BU03,VEN006,612000,External Labor,60729.9,Active,Vendor monthly invoice spend
20230801,104005,BU03,VEN001,613050,Cloud,61864.69,Active,Vendor monthly invoice spend
20230801,104005,BU03,VEN009,612000,External Labor,63996.45,No renewal risk,Vendor monthly invoice spend
20230801,104005,BU03,VEN011,613000,Software,9796.5,No renewal risk,Vendor monthly invoice spend
20230801,104005,BU03,VEN007,614000,Professional Services,64409.1,Active,Vendor monthly invoice spend
20230801,104005,BU03,VEN015,612070,Hardware,50507.1,Active,Vendor monthly invoice spend
20230801,104017,BU02,VEN001,613050,Cloud,76920.38,Renewal in 180 days,Vendor monthly invoice spend
20230801,104017,BU02,VEN008,614000,Professional Services,64139.25,Renewal in 180 days,Vendor monthly invoice spend
20230801,104017,BU02,VEN006,612000,External Labor,62532.75,Renewal in 180 days,Vendor monthly invoice spend
20230801,104017,BU02,VEN004,613000,Software,27128.85,No renewal risk,Vendor monthly invoice spend
20230801,104017,BU02,VEN012,613000,Software,20089.65,Renewal in 180 days,Vendor monthly invoice spend
20230801,104018,BU06,VEN017,613000,Software,35927.85,Renewal in 90 days,Vendor monthly invoice spend
20230801,104018,BU06,VEN010,613000,Software,71942.85,Active,Vendor monthly invoice spend
20230801,104018,BU06,VEN009,612000,External Labor,64587.6,Active,Vendor monthly invoice spend
20230801,104018,BU06,VEN011,613000,Software,16667.7,Renewal in 180 days,Vendor monthly invoice spend
20230801,104018,BU06,VEN008,614000,Professional Services,20044.5,Renewal in 90 days,Vendor monthly invoice spend
20230801,104019,BU03,VEN002,613050,Cloud,87862.69,Active,Vendor monthly invoice spend
20230801,104019,BU03,VEN007,614000,Professional Services,63378.0,Active,Vendor monthly invoice spend
20230801,104019,BU03,VEN001,613050,Cloud,84969.94,Renewal in 180 days,Vendor monthly invoice spend
20230801,104019,BU03,VEN014,614000,Professional Services,40257.0,No renewal risk,Vendor monthly invoice spend
20230801,104019,BU03,VEN017,613000,Software,64299.9,No renewal risk,Vendor monthly invoice spend
20230801,104022,BU03,VEN015,612070,Hardware,71081.85,Active,Vendor monthly invoice spend
20230801,104022,BU03,VEN002,613050,Cloud,78533.44,Active,Vendor monthly invoice spend
20230801,104022,BU03,VEN001,613050,Cloud,89011.13,Renewal in 90 days,Vendor monthly invoice spend
20230801,104022,BU03,VEN017,613000,Software,49457.1,Active,Vendor monthly invoice spend
