date_key,cost_center_key,business_unit_key,gl_account_key,gl_category,forecast_cycle,amount,notes
20230501,104026,BU01,615000,Telecom,3+9 Forecast,13648.96,Forecast model with updated business inputs
20230501,104026,BU01,615000,Telecom,6+6 Forecast,13545.64,Forecast model with updated business inputs
20230501,104026,BU01,615000,Telecom,9+3 Forecast,13623.86,Forecast model with updated business inputs
20230501,104026,BU01,615000,Telecom,Current Forecast,13311.07,Forecast model with updated business inputs
20230501,104026,BU01,616000,Training,3+9 Forecast,4011.89,Forecast model with updated business inputs
20230501,104026,BU01,616000,Training,6+6 Forecast,3878.74,Forecast model with updated business inputs
20230501,104026,BU01,616000,Training,9+3 Forecast,3950.49,Forecast model with updated business inputs
20230501,104026,BU01,616000,Training,Current Forecast,3870.37,Forecast model with updated business inputs
20230501,104026,BU01,617000,Travel,3+9 Forecast,3360.83,Forecast model with updated business inputs
20230501,104026,BU01,617000,Travel,6+6 Forecast,3092.48,Forecast model with updated business inputs
20230501,104026,BU01,617000,Travel,9+3 Forecast,3011.7,Forecast model with updated business inputs
20230501,104026,BU01,617000,Travel,Current Forecast,3025.9,Forecast model with updated business inputs
20230501,104027,BU02,611000,Internal Labor,3+9 Forecast,252587.84,Forecast model with updated business inputs
20230501,104027,BU02,611000,Internal Labor,6+6 Forecast,238825.23,Forecast model with updated business inputs
20230501,104027,BU02,611000,Internal Labor,9+3 Forecast,233827.75,Forecast model with updated business inputs
20230501,104027,BU02,611000,Internal Labor,Current Forecast,232794.1,Forecast model with updated business inputs
20230501,104027,BU02,613000,Software,3+9 Forecast,87330.25,Forecast model with updated business inputs
20230501,104027,BU02,613000,Software,6+6 Forecast,82384.88,Forecast model with updated business inputs
20230501,104027,BU02,613000,Software,9+3 Forecast,79176.78,Forecast model with updated business inputs
20230501,104027,BU02,613000,Software,Current Forecast,81166.45,Forecast model with updated business inputs
20230501,104027,BU02,613050,Cloud,3+9 Forecast,75771.48,Forecast model with updated business inputs
20230501,104027,BU02,613050,Cloud,6+6 Forecast,77481.51,Forecast model with updated business inputs
20230501,104027,BU02,613050,Cloud,9+3 Forecast,76093.06,Forecast model with updated business inputs
20230501,104027,BU02,613050,Cloud,Current Forecast,75427.81,Forecast model with updated business inputs
20230501,104027,BU02,612000,External Labor,3+9 Forecast,123249.85,Forecast model with updated business inputs
20230501,104027,BU02,612000,External Labor,6+6 Forecast,114001.7,Forecast model with updated business inputs
20230501,104027,BU02,612000,External Labor,9+3 Forecast,113454.4,Forecast model with updated business inputs
20230501,104027,BU02,612000,External Labor,Current Forecast,114653.85,Forecast model with updated business inputs
20230501,104027,BU02,614000,Professional Services,3+9 Forecast,42436.84,Forecast model with updated business inputs
20230501,104027,BU02,614000,Professional Services,6+6 Forecast,43919.9,Forecast model with updated business inputs
20230501,104027,BU02,614000,Professional Services,9+3 Forecast,43528.9,Forecast model with updated business inputs
20230501,104027,BU02,614000,Professional Services,Current Forecast,42700.32,Forecast model with updated business inputs
20230501,104027,BU02,612070,Hardware,3+9 Forecast,31367.49,Forecast model with updated business inputs
20230501,104027,BU02,612070,Hardware,6+6 Forecast,29434.92,Forecast model with updated business inputs
20230501,104027,BU02,612070,Hardware,9+3 Forecast,29069.77,Forecast model with updated business inputs
20230501,104027,BU02,612070,Hardware,Current Forecast,28798.44,Forecast model with updated business inputs
20230501,104027,BU02,615000,Telecom,3+9 Forecast,15057.0,Forecast model with updated business inputs
20230501,104027,BU02,615000,Telecom,6+6 Forecast,15476.49,Forecast model with updated business inputs
20230501,104027,BU02,615000,Telecom,9+3 Forecast,15230.67,Forecast model with updated business inputs
20230501,104027,BU02,615000,Telecom,Current Forecast,15676.78,Forecast model with updated business inputs
20230501,104027,BU02,616000,Training,3+9 Forecast,4975.86,Forecast model with updated business inputs
20230501,104027,BU02,616000,Training,6+6 Forecast,4844.18,Forecast model with updated business inputs
20230501,104027,BU02,616000,Training,9+3 Forecast,4675.97,Forecast model with updated business inputs
20230501,104027,BU02,616000,Training,Current Forecast,4643.2,Forecast model with updated business inputs
20230501,104027,BU02,617000,Travel,3+9 Forecast,3419.94,Forecast model with updated business inputs
20230501,104027,BU02,617000,Travel,6+6 Forecast,3274.68,Forecast model with updated business inputs
20230501,104027,BU02,617000,Travel,9+3 Forecast,3305.86,Forecast model with updated business inputs
20230501,104027,BU02,617000,Travel,Current Forecast,3219.76,Forecast model with updated business inputs
20230501,104028,BU03,611000,Internal Labor,3+9 Forecast,242219.22,Forecast model with updated business inputs
20230501,104028,BU03,611000,Internal Labor,6+6 Forecast,241769.99,Forecast model with updated business inputs
20230501,104028,BU03,611000,Internal Labor,9+3 Forecast,233598.83,Forecast model with updated business inputs
20230501,104028,BU03,611000,Internal Labor,Current Forecast,233674.29,Forecast model with updated business inputs
20230501,104028,BU03,613000,Software,3+9 Forecast,75979.5,Forecast model with updated business inputs
20230501,104028,BU03,613000,Software,6+6 Forecast,71846.2,Forecast model with updated business inputs
20230501,104028,BU03,613000,Software,9+3 Forecast,71145.88,Forecast model with updated business inputs
20230501,104028,BU03,613000,Software,Current Forecast,72731.24,Forecast model with updated business inputs
20230501,104028,BU03,613050,Cloud,3+9 Forecast,68856.6,Forecast model with updated business inputs
20230501,104028,BU03,613050,Cloud,6+6 Forecast,68573.42,Forecast model with updated business inputs
20230501,104028,BU03,613050,Cloud,9+3 Forecast,68018.68,Forecast model with updated business inputs
20230501,104028,BU03,613050,Cloud,Current Forecast,67823.97,Forecast model with updated business inputs
20230501,104028,BU03,612000,External Labor,3+9 Forecast,118186.91,Forecast model with updated business inputs
20230501,104028,BU03,612000,External Labor,6+6 Forecast,109266.81,Forecast model with updated business inputs
20230501,104028,BU03,612000,External Labor,9+3 Forecast,108691.5,Forecast model with updated business inputs
20230501,104028,BU03,612000,External Labor,Current Forecast,107947.49,Forecast model with updated business inputs
20230501,104028,BU03,614000,Professional Services,3+9 Forecast,37659.9,Forecast model with updated business inputs
20230501,104028,BU03,614000,Professional Services,6+6 Forecast,37414.46,Forecast model with updated business inputs
20230501,104028,BU03,614000,Professional Services,9+3 Forecast,36455.35,Forecast model with updated business inputs
20230501,104028,BU03,614000,Professional Services,Current Forecast,36223.4,Forecast model with updated business inputs
20230501,104028,BU03,612070,Hardware,3+9 Forecast,27822.56,Forecast model with updated business inputs
20230501,104028,BU03,612070,Hardware,6+6 Forecast,27701.77,Forecast model with updated business inputs
20230501,104028,BU03,612070,Hardware,9+3 Forecast,27979.5,Forecast model with updated business inputs
20230501,104028,BU03,612070,Hardware,Current Forecast,27580.35,Forecast model with updated business inputs
20230501,104028,BU03,615000,Telecom,3+9 Forecast,15116.41,Forecast model with updated business inputs
20230501,104028,BU03,615000,Telecom,6+6 Forecast,13978.05,Forecast model with updated business inputs
20230501,104028,BU03,615000,Telecom,9+3 Forecast,13748.96,Forecast model with updated business inputs
20230501,104028,BU03,615000,Telecom,Current Forecast,13555.65,Forecast model with updated business inputs
20230501,104028,BU03,616000,Training,3+9 Forecast,4440.01,Forecast model with updated business inputs
20230501,104028,BU03,616000,Training,6+6 Forecast,4523.97,Forecast model with updated business inputs
20230501,104028,BU03,616000,Training,9+3 Forecast,4580.4,Forecast model with updated business inputs
20230501,104028,BU03,616000,Training,Current Forecast,4456.8,Forecast model with updated business inputs
20230501,104028,BU03,617000,Travel,3+9 Forecast,3445.79,Forecast model with updated business inputs
20230501,104028,BU03,617000,Travel,6+6 Forecast,3521.49,Forecast model with updated business inputs
20230501,104028,BU03,617000,Travel,9+3 Forecast,3565.69,Forecast model with updated business inputs
20230501,104028,BU03,617000,Travel,Current Forecast,3465.56,Forecast model with updated business inputs
20230501,104034,BU03,611000,Internal Labor,3+9 Forecast,125967.09,Forecast model with updated business inputs
20230501,104034,BU03,611000,Internal Labor,6+6 Forecast,129875.22,Forecast model with updated business inputs
20230501,104034,BU03,611000,Internal Labor,9+3 Forecast,125705.83,Forecast model with updated business inputs
20230501,104034,BU03,611000,Internal Labor,Current Forecast,128214.11,Forecast model with updated business inputs
20230501,104034,BU03,613000,Software,3+9 Forecast,47725.78,Forecast model with updated business inputs
20230501,104034,BU03,613000,Software,6+6 Forecast,45663.17,Forecast model with updated business inputs
20230501,104034,BU03,613000,Software,9+3 Forecast,46200.06,Forecast model with updated business inputs
20230501,104034,BU03,613000,Software,Current Forecast,45296.8,Forecast model with updated business inputs
20230501,104034,BU03,613050,Cloud,3+9 Forecast,45231.52,Forecast model with updated business inputs
20230501,104034,BU03,613050,Cloud,6+6 Forecast,44616.01,Forecast model with updated business inputs
20230501,104034,BU03,613050,Cloud,9+3 Forecast,44725.23,Forecast model with updated business inputs
20230501,104034,BU03,613050,Cloud,Current Forecast,44412.02,Forecast model with updated business inputs
20230501,104034,BU03,612000,External Labor,3+9 Forecast,68503.31,Forecast model with updated business inputs
20230501,104034,BU03,612000,External Labor,6+6 Forecast,65055.71,Forecast model with updated business inputs
20230501,104034,BU03,612000,External Labor,9+3 Forecast,65246.17,Forecast model with updated business inputs
20230501,104034,BU03,612000,External Labor,Current Forecast,64969.22,Forecast model with updated business inputs
20230501,104034,BU03,614000,Professional Services,3+9 Forecast,21755.01,Forecast model with updated business inputs
20230501,104034,BU03,614000,Professional Services,6+6 Forecast,21686.84,Forecast model with updated business inputs
20230501,104034,BU03,614000,Professional Services,9+3 Forecast,21299.98,Forecast model with updated business inputs
20230501,104034,BU03,614000,Professional Services,Current Forecast,21418.98,Forecast model with updated business inputs
20230501,104034,BU03,612070,Hardware,3+9 Forecast,16089.89,Forecast model with updated business inputs
20230501,104034,BU03,612070,Hardware,6+6 Forecast,15831.3,Forecast model with updated business inputs
20230501,104034,BU03,612070,Hardware,9+3 Forecast,15250.01,Forecast model with updated business inputs
20230501,104034,BU03,612070,Hardware,Current Forecast,15559.28,Forecast model with updated business inputs
20230501,104034,BU03,615000,Telecom,3+9 Forecast,8562.41,Forecast model with updated business inputs
20230501,104034,BU03,615000,Telecom,6+6 Forecast,8903.04,Forecast model with updated business inputs
20230501,104034,BU03,615000,Telecom,9+3 Forecast,8682.58,Forecast model with updated business inputs
20230501,104034,BU03,615000,Telecom,Current Forecast,8533.28,Forecast model with updated business inputs
20230501,104034,BU03,616000,Training,3+9 Forecast,2583.29,Forecast model with updated business inputs
20230501,104034,BU03,616000,Training,6+6 Forecast,2643.7,Forecast model with updated business inputs
20230501,104034,BU03,616000,Training,9+3 Forecast,2579.67,Forecast model with updated business inputs
20230501,104034,BU03,616000,Training,Current Forecast,2632.71,Forecast model with updated business inputs
20230501,104034,BU03,617000,Travel,3+9 Forecast,1871.15,Forecast model with updated business inputs
20230501,104034,BU03,617000,Travel,6+6 Forecast,1864.93,Forecast model with updated business inputs
20230501,104034,BU03,617000,Travel,9+3 Forecast,1838.81,Forecast model with updated business inputs
20230501,104034,BU03,617000,Travel,Current Forecast,1799.24,Forecast model with updated business inputs
20230501,109003,BU04,611000,Internal Labor,3+9 Forecast,201042.96,Forecast model with updated business inputs
20230501,109003,BU04,611000,Internal Labor,6+6 Forecast,186664.34,Forecast model with updated business inputs
20230501,109003,BU04,611000,Internal Labor,9+3 Forecast,188847.11,Forecast model with updated business inputs
20230501,109003,BU04,611000,Internal Labor,Current Forecast,185976.2,Forecast model with updated business inputs
20230501,109003,BU04,613000,Software,3+9 Forecast,66403.64,Forecast model with updated business inputs
20230501,109003,BU04,613000,Software,6+6 Forecast,65070.53,Forecast model with updated business inputs
20230501,109003,BU04,613000,Software,9+3 Forecast,62873.2,Forecast model with updated business inputs
20230501,109003,BU04,613000,Software,Current Forecast,63046.07,Forecast model with updated business inputs
20230501,109003,BU04,613050,Cloud,3+9 Forecast,62345.4,Forecast model with updated business inputs
20230501,109003,BU04,613050,Cloud,6+6 Forecast,63945.08,Forecast model with updated business inputs
20230501,109003,BU04,613050,Cloud,9+3 Forecast,62403.13,Forecast model with updated business inputs
20230501,109003,BU04,613050,Cloud,Current Forecast,61738.22,Forecast model with updated business inputs
20230501,109003,BU04,612000,External Labor,3+9 Forecast,98556.93,Forecast model with updated business inputs
20230501,109003,BU04,612000,External Labor,6+6 Forecast,97250.53,Forecast model with updated business inputs
20230501,109003,BU04,612000,External Labor,9+3 Forecast,97372.12,Forecast model with updated business inputs
20230501,109003,BU04,612000,External Labor,Current Forecast,96614.34,Forecast model with updated business inputs
20230501,109003,BU04,614000,Professional Services,3+9 Forecast,36251.7,Forecast model with updated business inputs
20230501,109003,BU04,614000,Professional Services,6+6 Forecast,35610.19,Forecast model with updated business inputs
20230501,109003,BU04,614000,Professional Services,9+3 Forecast,34904.15,Forecast model with updated business inputs
20230501,109003,BU04,614000,Professional Services,Current Forecast,35184.3,Forecast model with updated business inputs
20230501,109003,BU04,612070,Hardware,3+9 Forecast,26527.47,Forecast model with updated business inputs
20230501,109003,BU04,612070,Hardware,6+6 Forecast,25959.82,Forecast model with updated business inputs
20230501,109003,BU04,612070,Hardware,9+3 Forecast,25078.86,Forecast model with updated business inputs
20230501,109003,BU04,612070,Hardware,Current Forecast,25296.7,Forecast model with updated business inputs
20230501,109003,BU04,615000,Telecom,3+9 Forecast,14760.28,Forecast model with updated business inputs
20230501,109003,BU04,615000,Telecom,6+6 Forecast,13915.89,Forecast model with updated business inputs
20230501,109003,BU04,615000,Telecom,9+3 Forecast,13605.6,Forecast model with updated business inputs
20230501,109003,BU04,615000,Telecom,Current Forecast,13439.8,Forecast model with updated business inputs
20230501,109003,BU04,616000,Training,3+9 Forecast,3736.73,Forecast model with updated business inputs
20230501,109003,BU04,616000,Training,6+6 Forecast,3672.36,Forecast model with updated business inputs
20230501,109003,BU04,616000,Training,9+3 Forecast,3648.88,Forecast model with updated business inputs
20230501,109003,BU04,616000,Training,Current Forecast,3619.26,Forecast model with updated business inputs
20230501,109003,BU04,617000,Travel,3+9 Forecast,2930.08,Forecast model with updated business inputs
20230501,109003,BU04,617000,Travel,6+6 Forecast,2755.3,Forecast model with updated business inputs
20230501,109003,BU04,617000,Travel,9+3 Forecast,2704.87,Forecast model with updated business inputs
20230501,109003,BU04,617000,Travel,Current Forecast,2683.2,Forecast model with updated business inputs
20230501,109004,BU04,611000,Internal Labor,3+9 Forecast,244355.58,Forecast model with updated business inputs
20230501,109004,BU04,611000,Internal Labor,6+6 Forecast,235320.95,Forecast model with updated business inputs
20230501,109004,BU04,611000,Internal Labor,9+3 Forecast,233343.81,Forecast model with updated business inputs
20230501,109004,BU04,611000,Internal Labor,Current Forecast,239509.03,Forecast model with updated business inputs
20230501,109004,BU04,613000,Software,3+9 Forecast,90510.46,Forecast model with updated business inputs
20230501,109004,BU04,613000,Software,6+6 Forecast,83205.6,Forecast model with updated business inputs
20230501,109004,BU04,613000,Software,9+3 Forecast,83623.72,Forecast model with updated business inputs
20230501,109004,BU04,613000,Software,Current Forecast,83680.29,Forecast model with updated business inputs
20230501,109004,BU04,613050,Cloud,3+9 Forecast,85947.52,Forecast model with updated business inputs
20230501,109004,BU04,613050,Cloud,6+6 Forecast,82570.82,Forecast model with updated business inputs
20230501,109004,BU04,613050,Cloud,9+3 Forecast,81123.63,Forecast model with updated business inputs
20230501,109004,BU04,613050,Cloud,Current Forecast,79846.15,Forecast model with updated business inputs
20230501,109004,BU04,612000,External Labor,3+9 Forecast,123096.69,Forecast model with updated business inputs
20230501,109004,BU04,612000,External Labor,6+6 Forecast,117965.02,Forecast model with updated business inputs
20230501,109004,BU04,612000,External Labor,9+3 Forecast,116226.45,Forecast model with updated business inputs
20230501,109004,BU04,612000,External Labor,Current Forecast,113119.99,Forecast model with updated business inputs
20230501,109004,BU04,614000,Professional Services,3+9 Forecast,40604.65,Forecast model with updated business inputs
20230501,109004,BU04,614000,Professional Services,6+6 Forecast,40153.01,Forecast model with updated business inputs
20230501,109004,BU04,614000,Professional Services,9+3 Forecast,39257.19,Forecast model with updated business inputs
20230501,109004,BU04,614000,Professional Services,Current Forecast,38812.82,Forecast model with updated business inputs
20230501,109004,BU04,612070,Hardware,3+9 Forecast,33229.18,Forecast model with updated business inputs
20230501,109004,BU04,612070,Hardware,6+6 Forecast,31787.36,Forecast model with updated business inputs
20230501,109004,BU04,612070,Hardware,9+3 Forecast,31268.72,Forecast model with updated business inputs
20230501,109004,BU04,612070,Hardware,Current Forecast,30527.12,Forecast model with updated business inputs
20230501,109004,BU04,615000,Telecom,3+9 Forecast,17048.69,Forecast model with updated business inputs
20230501,109004,BU04,615000,Telecom,6+6 Forecast,16230.22,Forecast model with updated business inputs
20230501,109004,BU04,615000,Telecom,9+3 Forecast,16171.5,Forecast model with updated business inputs
20230501,109004,BU04,615000,Telecom,Current Forecast,15810.64,Forecast model with updated business inputs
20230501,109004,BU04,616000,Training,3+9 Forecast,4470.09,Forecast model with updated business inputs
20230501,109004,BU04,616000,Training,6+6 Forecast,4666.68,Forecast model with updated business inputs
20230501,109004,BU04,616000,Training,9+3 Forecast,4573.21,Forecast model with updated business inputs
20230501,109004,BU04,616000,Training,Current Forecast,4498.61,Forecast model with updated business inputs
20230501,109004,BU04,617000,Travel,3+9 Forecast,3555.8,Forecast model with updated business inputs
20230501,109004,BU04,617000,Travel,6+6 Forecast,3285.32,Forecast model with updated business inputs
20230501,109004,BU04,617000,Travel,9+3 Forecast,3256.47,Forecast model with updated business inputs
20230501,109004,BU04,617000,Travel,Current Forecast,3247.43,Forecast model with updated business inputs
20230501,110101,BU05,611000,Internal Labor,3+9 Forecast,221680.89,Forecast model with updated business inputs
20230501,110101,BU05,611000,Internal Labor,6+6 Forecast,211232.14,Forecast model with updated business inputs
20230501,110101,BU05,611000,Internal Labor,9+3 Forecast,210301.6,Forecast model with updated business inputs
20230501,110101,BU05,611000,Internal Labor,Current Forecast,209359.15,Forecast model with updated business inputs
20230501,110101,BU05,613000,Software,3+9 Forecast,76566.34,Forecast model with updated business inputs
20230501,110101,BU05,613000,Software,6+6 Forecast,74480.07,Forecast model with updated business inputs
20230501,110101,BU05,613000,Software,9+3 Forecast,72524.2,Forecast model with updated business inputs
20230501,110101,BU05,613000,Software,Current Forecast,73948.69,Forecast model with updated business inputs
20230501,110101,BU05,613050,Cloud,3+9 Forecast,69549.65,Forecast model with updated business inputs
20230501,110101,BU05,613050,Cloud,6+6 Forecast,65941.01,Forecast model with updated business inputs
20230501,110101,BU05,613050,Cloud,9+3 Forecast,66298.0,Forecast model with updated business inputs
20230501,110101,BU05,613050,Cloud,Current Forecast,65455.48,Forecast model with updated business inputs
20230501,110101,BU05,612000,External Labor,3+9 Forecast,104153.99,Forecast model with updated business inputs
20230501,110101,BU05,612000,External Labor,6+6 Forecast,100043.25,Forecast model with updated business inputs
20230501,110101,BU05,612000,External Labor,9+3 Forecast,97019.93,Forecast model with updated business inputs
20230501,110101,BU05,612000,External Labor,Current Forecast,96537.59,Forecast model with updated business inputs
20230501,110101,BU05,614000,Professional Services,3+9 Forecast,36013.41,Forecast model with updated business inputs
20230501,110101,BU05,614000,Professional Services,6+6 Forecast,35329.34,Forecast model with updated business inputs
20230501,110101,BU05,614000,Professional Services,9+3 Forecast,35846.69,Forecast model with updated business inputs
20230501,110101,BU05,614000,Professional Services,Current Forecast,35302.71,Forecast model with updated business inputs
20230501,110101,BU05,612070,Hardware,3+9 Forecast,22879.02,Forecast model with updated business inputs
20230501,110101,BU05,612070,Hardware,6+6 Forecast,23345.07,Forecast model with updated business inputs
20230501,110101,BU05,612070,Hardware,9+3 Forecast,23317.4,Forecast model with updated business inputs
20230501,110101,BU05,612070,Hardware,Current Forecast,23146.63,Forecast model with updated business inputs
20230501,110101,BU05,615000,Telecom,3+9 Forecast,14706.69,Forecast model with updated business inputs
20230501,110101,BU05,615000,Telecom,6+6 Forecast,13490.21,Forecast model with updated business inputs
20230501,110101,BU05,615000,Telecom,9+3 Forecast,13507.92,Forecast model with updated business inputs
20230501,110101,BU05,615000,Telecom,Current Forecast,13304.41,Forecast model with updated business inputs
20230501,110101,BU05,616000,Training,3+9 Forecast,4031.83,Forecast model with updated business inputs
20230501,110101,BU05,616000,Training,6+6 Forecast,4163.61,Forecast model with updated business inputs
20230501,110101,BU05,616000,Training,9+3 Forecast,4054.48,Forecast model with updated business inputs
20230501,110101,BU05,616000,Training,Current Forecast,4190.41,Forecast model with updated business inputs
20230501,110101,BU05,617000,Travel,3+9 Forecast,3143.46,Forecast model with updated business inputs
20230501,110101,BU05,617000,Travel,6+6 Forecast,3183.66,Forecast model with updated business inputs
20230501,110101,BU05,617000,Travel,9+3 Forecast,3156.63,Forecast model with updated business inputs
20230501,110101,BU05,617000,Travel,Current Forecast,3074.36,Forecast model with updated business inputs
20230501,110102,BU05,611000,Internal Labor,3+9 Forecast,127726.03,Forecast model with updated business inputs
20230501,110102,BU05,611000,Internal Labor,6+6 Forecast,127460.23,Forecast model with updated business inputs
20230501,110102,BU05,611000,Internal Labor,9+3 Forecast,125747.76,Forecast model with updated business inputs
20230501,110102,BU05,611000,Internal Labor,Current Forecast,127524.42,Forecast model with updated business inputs
20230501,110102,BU05,613000,Software,3+9 Forecast,44424.58,Forecast model with updated business inputs
20230501,110102,BU05,613000,Software,6+6 Forecast,40346.71,Forecast model with updated business inputs
20230501,110102,BU05,613000,Software,9+3 Forecast,40593.19,Forecast model with updated business inputs
20230501,110102,BU05,613000,Software,Current Forecast,40654.65,Forecast model with updated business inputs
20230501,110102,BU05,613050,Cloud,3+9 Forecast,42111.06,Forecast model with updated business inputs
20230501,110102,BU05,613050,Cloud,6+6 Forecast,43187.7,Forecast model with updated business inputs
20230501,110102,BU05,613050,Cloud,9+3 Forecast,42348.42,Forecast model with updated business inputs
20230501,110102,BU05,613050,Cloud,Current Forecast,42878.33,Forecast model with updated business inputs
20230501,110102,BU05,612000,External Labor,3+9 Forecast,61794.67,Forecast model with updated business inputs
20230501,110102,BU05,612000,External Labor,6+6 Forecast,59525.7,Forecast model with updated business inputs
20230501,110102,BU05,612000,External Labor,9+3 Forecast,57827.36,Forecast model with updated business inputs
20230501,110102,BU05,612000,External Labor,Current Forecast,58318.01,Forecast model with updated business inputs
20230501,110102,BU05,614000,Professional Services,3+9 Forecast,23498.45,Forecast model with updated business inputs
20230501,110102,BU05,614000,Professional Services,6+6 Forecast,24099.66,Forecast model with updated business inputs
20230501,110102,BU05,614000,Professional Services,9+3 Forecast,23621.17,Forecast model with updated business inputs
20230501,110102,BU05,614000,Professional Services,Current Forecast,23795.99,Forecast model with updated business inputs
20230501,110102,BU05,612070,Hardware,3+9 Forecast,14660.26,Forecast model with updated business inputs
20230501,110102,BU05,612070,Hardware,6+6 Forecast,15093.43,Forecast model with updated business inputs
20230501,110102,BU05,612070,Hardware,9+3 Forecast,14865.67,Forecast model with updated business inputs
20230501,110102,BU05,612070,Hardware,Current Forecast,14631.81,Forecast model with updated business inputs
20230501,110102,BU05,615000,Telecom,3+9 Forecast,8533.01,Forecast model with updated business inputs
20230501,110102,BU05,615000,Telecom,6+6 Forecast,8060.25,Forecast model with updated business inputs
20230501,110102,BU05,615000,Telecom,9+3 Forecast,7907.14,Forecast model with updated business inputs
20230501,110102,BU05,615000,Telecom,Current Forecast,7962.89,Forecast model with updated business inputs
20230501,110102,BU05,616000,Training,3+9 Forecast,2782.25,Forecast model with updated business inputs
20230501,110102,BU05,616000,Training,6+6 Forecast,2739.07,Forecast model with updated business inputs
20230501,110102,BU05,616000,Training,9+3 Forecast,2744.45,Forecast model with updated business inputs
20230501,110102,BU05,616000,Training,Current Forecast,2711.46,Forecast model with updated business inputs
20230501,110102,BU05,617000,Travel,3+9 Forecast,1892.53,Forecast model with updated business inputs
20230501,110102,BU05,617000,Travel,6+6 Forecast,1739.44,Forecast model with updated business inputs
20230501,110102,BU05,617000,Travel,9+3 Forecast,1731.94,Forecast model with updated business inputs
20230501,110102,BU05,617000,Travel,Current Forecast,1715.42,Forecast model with updated business inputs
20230501,120201,BU06,611000,Internal Labor,3+9 Forecast,104788.3,Forecast model with updated business inputs
20230501,120201,BU06,611000,Internal Labor,6+6 Forecast,103816.48,Forecast model with updated business inputs
20230501,120201,BU06,611000,Internal Labor,9+3 Forecast,102783.66,Forecast model with updated business inputs
20230501,120201,BU06,611000,Internal Labor,Current Forecast,101915.38,Forecast model with updated business inputs
20230501,120201,BU06,613000,Software,3+9 Forecast,34982.2,Forecast model with updated business inputs
20230501,120201,BU06,613000,Software,6+6 Forecast,34820.1,Forecast model with updated business inputs
20230501,120201,BU06,613000,Software,9+3 Forecast,33515.25,Forecast model with updated business inputs
20230501,120201,BU06,613000,Software,Current Forecast,34296.31,Forecast model with updated business inputs
20230501,120201,BU06,613050,Cloud,3+9 Forecast,28571.76,Forecast model with updated business inputs
20230501,120201,BU06,613050,Cloud,6+6 Forecast,28970.85,Forecast model with updated business inputs
20230501,120201,BU06,613050,Cloud,9+3 Forecast,28550.02,Forecast model with updated business inputs
20230501,120201,BU06,613050,Cloud,Current Forecast,28239.12,Forecast model with updated business inputs
20230501,120201,BU06,612000,External Labor,3+9 Forecast,48729.43,Forecast model with updated business inputs
20230501,120201,BU06,612000,External Labor,6+6 Forecast,47851.06,Forecast model with updated business inputs
20230501,120201,BU06,612000,External Labor,9+3 Forecast,46569.95,Forecast model with updated business inputs
20230501,120201,BU06,612000,External Labor,Current Forecast,46990.92,Forecast model with updated business inputs
20230501,120201,BU06,614000,Professional Services,3+9 Forecast,16729.9,Forecast model with updated business inputs
20230501,120201,BU06,614000,Professional Services,6+6 Forecast,15424.46,Forecast model with updated business inputs
20230501,120201,BU06,614000,Professional Services,9+3 Forecast,15693.95,Forecast model with updated business inputs
20230501,120201,BU06,614000,Professional Services,Current Forecast,15470.68,Forecast model with updated business inputs
20230501,120201,BU06,612070,Hardware,3+9 Forecast,13509.76,Forecast model with updated business inputs
20230501,120201,BU06,612070,Hardware,6+6 Forecast,12310.98,Forecast model with updated business inputs
20230501,120201,BU06,612070,Hardware,9+3 Forecast,12349.67,Forecast model with updated business inputs
20230501,120201,BU06,612070,Hardware,Current Forecast,12149.61,Forecast model with updated business inputs
20230501,120201,BU06,615000,Telecom,3+9 Forecast,5729.38,Forecast model with updated business inputs
20230501,120201,BU06,615000,Telecom,6+6 Forecast,5712.89,Forecast model with updated business inputs
20230501,120201,BU06,615000,Telecom,9+3 Forecast,5595.51,Forecast model with updated business inputs
20230501,120201,BU06,615000,Telecom,Current Forecast,5670.75,Forecast model with updated business inputs
20230501,120201,BU06,616000,Training,3+9 Forecast,1890.41,Forecast model with updated business inputs
20230501,120201,BU06,616000,Training,6+6 Forecast,1866.03,Forecast model with updated business inputs
20230501,120201,BU06,616000,Training,9+3 Forecast,1845.07,Forecast model with updated business inputs
20230501,120201,BU06,616000,Training,Current Forecast,1875.03,Forecast model with updated business inputs
20230501,120201,BU06,617000,Travel,3+9 Forecast,1529.53,Forecast model with updated business inputs
20230501,120201,BU06,617000,Travel,6+6 Forecast,1441.49,Forecast model with updated business inputs
20230501,120201,BU06,617000,Travel,9+3 Forecast,1437.34,Forecast model with updated business inputs
20230501,120201,BU06,617000,Travel,Current Forecast,1437.2,Forecast model with updated business inputs
20230601,104001,BU03,611000,Internal Labor,3+9 Forecast,253902.71,Forecast model with updated business inputs
20230601,104001,BU03,611000,Internal Labor,6+6 Forecast,254922.81,Forecast model with updated business inputs
20230601,104001,BU03,611000,Internal Labor,9+3 Forecast,254293.46,Forecast model with updated business inputs
20230601,104001,BU03,611000,Internal Labor,Current Forecast,252960.01,Forecast model with updated business inputs
20230601,104001,BU03,613000,Software,3+9 Forecast,76718.9,Forecast model with updated business inputs
20230601,104001,BU03,613000,Software,6+6 Forecast,74579.61,Forecast model with updated business inputs
20230601,104001,BU03,613000,Software,9+3 Forecast,72425.17,Forecast model with updated business inputs
20230601,104001,BU03,613000,Software,Current Forecast,72027.62,Forecast model with updated business inputs
