date_key,project_key,cost_center_key,business_unit_key,amount,capex_opex,project_status,notes
20230401,PRJ001,104002,BU03,21402.36,Operating,Red,Project milestone or invoice activity
20230401,PRJ009,104002,BU03,143123.76,Operating,Green,Project milestone or invoice activity
20230401,PRJ002,104003,BU03,91199.52,Capital,Red,Project milestone or invoice activity
20230401,PRJ004,104003,BU03,107641.44,Capital,Red,Project milestone or invoice activity
20230401,PRJ005,104005,BU03,143787.96,Capital,Red,Project milestone or invoice activity
20230401,PRJ006,104005,BU03,91413.36,Capital,Yellow,Project milestone or invoice activity
20230401,PRJ005,104017,BU02,77311.8,Operating,Red,Project milestone or invoice activity
20230401,PRJ007,104017,BU02,144572.04,Operating,Yellow,Project milestone or invoice activity
20230401,PRJ002,104018,BU06,57963.6,Capital,Yellow,Project milestone or invoice activity
20230401,PRJ006,104018,BU06,141487.56,Operating,Red,Project milestone or invoice activity
20230401,PRJ004,104019,BU03,128001.6,Operating,Yellow,Project milestone or invoice activity
20230401,PRJ005,104019,BU03,84857.76,Capital,Yellow,Project milestone or invoice activity
20230401,PRJ001,104022,BU03,112417.2,Operating,Yellow,Project milestone or invoice activity
20230401,PRJ009,104022,BU03,60683.04,Capital,Yellow,Project milestone or invoice activity
20230401,PRJ007,104023,BU02,39789.36,Capital,Green,Project milestone or invoice activity
20230401,PRJ005,104023,BU02,149993.64,Operating,Green,Project milestone or invoice activity
20230401,PRJ006,104027,BU02,65462.04,Capital,Yellow,Project milestone or invoice activity
20230401,PRJ009,104027,BU02,80391.96,Capital,Red,Project milestone or invoice activity
20230401,PRJ001,104028,BU03,27342.36,Operating,Red,Project milestone or invoice activity
20230401,PRJ006,104028,BU03,48467.16,Operating,Yellow,Project milestone or invoice activity
20230401,PRJ004,104034,BU03,85177.44,Capital,Red,Project milestone or invoice activity
20230401,PRJ002,104034,BU03,65968.56,Capital,Yellow,Project milestone or invoice activity
20230401,PRJ002,109003,BU04,123856.56,Operating,Yellow,Project milestone or invoice activity
20230401,PRJ007,109003,BU04,88649.64,Operating,Red,Project milestone or invoice activity
20230401,PRJ010,109004,BU04,127599.84,Capital,Green,Project milestone or invoice activity
20230401,PRJ006,109004,BU04,92445.84,Operating,Yellow,Project milestone or invoice activity
20230401,PRJ002,110101,BU05,63190.8,Operating,Green,Project milestone or invoice activity
20230401,PRJ007,110101,BU05,33733.8,Capital,Green,Project milestone or invoice activity
20230401,PRJ002,110102,BU05,83934.36,Operating,Red,Project milestone or invoice activity
20230401,PRJ010,110102,BU05,68017.32,Capital,Green,Project milestone or invoice activity
20230401,PRJ004,120201,BU06,129413.16,Capital,Red,Project milestone or invoice activity
20230401,PRJ010,120201,BU06,32520.96,Operating,Yellow,Project milestone or invoice activity
20230501,PRJ001,104001,BU03,48420.29,Capital,Green,Project milestone or invoice activity
20230501,PRJ006,104001,BU03,95443.49,Operating,Red,Project milestone or invoice activity
20230501,PRJ004,104002,BU03,95525.14,Operating,Green,Project milestone or invoice activity
20230501,PRJ006,104002,BU03,197641.08,Operating,Yellow,Project milestone or invoice activity
20230501,PRJ001,104003,BU03,54829.66,Capital,Green,Project milestone or invoice activity
20230501,PRJ009,104003,BU03,165937.46,Operating,Yellow,Project milestone or invoice activity
20230501,PRJ010,104005,BU03,73920.17,Capital,Red,Project milestone or invoice activity
20230501,PRJ007,104005,BU03,42218.06,Operating,Green,Project milestone or invoice activity
20230501,PRJ007,104017,BU02,153014.4,Operating,Green,Project milestone or invoice activity
20230501,PRJ010,104017,BU02,73511.93,Operating,Green,Project milestone or invoice activity
20230501,PRJ008,104018,BU06,156770.21,Operating,Yellow,Project milestone or invoice activity
20230501,PRJ006,104018,BU06,158386.54,Capital,Red,Project milestone or invoice activity
20230501,PRJ008,104019,BU03,73091.59,Capital,Red,Project milestone or invoice activity
20230501,PRJ009,104019,BU03,164020.25,Capital,Yellow,Project milestone or invoice activity
20230501,PRJ003,104022,BU03,80571.46,Operating,Yellow,Project milestone or invoice activity
20230501,PRJ002,104022,BU03,41805.29,Operating,Red,Project milestone or invoice activity
20230501,PRJ007,104023,BU02,38259.65,Operating,Green,Project milestone or invoice activity
20230501,PRJ005,104023,BU02,165960.14,Capital,Yellow,Project milestone or invoice activity
20230501,PRJ002,104027,BU02,101074.18,Capital,Green,Project milestone or invoice activity
20230501,PRJ009,104027,BU02,155433.6,Operating,Yellow,Project milestone or invoice activity
20230501,PRJ009,104028,BU03,26587.01,Capital,Green,Project milestone or invoice activity
20230501,PRJ008,104028,BU03,201647.88,Operating,Yellow,Project milestone or invoice activity
20230501,PRJ001,104034,BU03,141604.85,Operating,Green,Project milestone or invoice activity
20230501,PRJ009,104034,BU03,166613.33,Operating,Yellow,Project milestone or invoice activity
20230501,PRJ009,109003,BU04,91146.38,Operating,Yellow,Project milestone or invoice activity
20230501,PRJ007,109003,BU04,178228.51,Operating,Green,Project milestone or invoice activity
20230501,PRJ005,109004,BU04,177254.78,Capital,Yellow,Project milestone or invoice activity
20230501,PRJ003,109004,BU04,23659.78,Operating,Red,Project milestone or invoice activity
20230501,PRJ006,110101,BU05,92402.86,Operating,Green,Project milestone or invoice activity
20230501,PRJ005,110101,BU05,145114.2,Capital,Green,Project milestone or invoice activity
20230501,PRJ008,110102,BU05,61981.42,Capital,Yellow,Project milestone or invoice activity
20230501,PRJ001,110102,BU05,67308.19,Capital,Yellow,Project milestone or invoice activity
20230501,PRJ005,120201,BU06,64037.74,Capital,Yellow,Project milestone or invoice activity
20230501,PRJ008,120201,BU06,35067.82,Operating,Yellow,Project milestone or invoice activity
20230601,PRJ006,104001,BU03,62520.12,Operating,Green,Project milestone or invoice activity
20230601,PRJ009,104001,BU03,36808.56,Capital,Yellow,Project milestone or invoice activity
20230601,PRJ002,104002,BU03,76469.4,Operating,Red,Project milestone or invoice activity
20230601,PRJ005,104002,BU03,22503.96,Capital,Green,Project milestone or invoice activity
20230601,PRJ004,104003,BU03,115353.72,Operating,Yellow,Project milestone or invoice activity
20230601,PRJ008,104003,BU03,88979.04,Capital,Green,Project milestone or invoice activity
20230601,PRJ005,104005,BU03,142336.44,Capital,Green,Project milestone or invoice activity
20230601,PRJ002,104005,BU03,40596.12,Operating,Yellow,Project milestone or invoice activity
20230601,PRJ007,104017,BU02,41852.16,Capital,Yellow,Project milestone or invoice activity
20230601,PRJ009,104017,BU02,91086.12,Operating,Red,Project milestone or invoice activity
20230601,PRJ004,104018,BU06,67006.44,Operating,Green,Project milestone or invoice activity
20230601,PRJ006,104018,BU06,125328.6,Capital,Green,Project milestone or invoice activity
20230601,PRJ006,104019,BU03,104956.56,Capital,Green,Project milestone or invoice activity
20230601,PRJ009,104019,BU03,83467.8,Capital,Yellow,Project milestone or invoice activity
20230601,PRJ001,104022,BU03,90013.68,Operating,Green,Project milestone or invoice activity
20230601,PRJ005,104022,BU03,122951.52,Operating,Green,Project milestone or invoice activity
20230601,PRJ010,104023,BU02,94164.12,Operating,Yellow,Project milestone or invoice activity
20230601,PRJ007,104023,BU02,64823.76,Operating,Green,Project milestone or invoice activity
20230601,PRJ006,104027,BU02,132903.72,Capital,Green,Project milestone or invoice activity
20230601,PRJ009,104027,BU02,138402.0,Operating,Green,Project milestone or invoice activity
20230601,PRJ002,104028,BU03,73782.36,Capital,Yellow,Project milestone or invoice activity
20230601,PRJ007,104028,BU03,138096.36,Capital,Yellow,Project milestone or invoice activity
20230601,PRJ010,104034,BU03,37883.16,Operating,Green,Project milestone or invoice activity
20230601,PRJ008,104034,BU03,117423.0,Operating,Red,Project milestone or invoice activity
20230601,PRJ009,109003,BU04,65556.0,Operating,Red,Project milestone or invoice activity
20230601,PRJ001,109003,BU04,50173.56,Capital,Green,Project milestone or invoice activity
20230601,PRJ005,109004,BU04,121169.52,Operating,Yellow,Project milestone or invoice activity
20230601,PRJ006,109004,BU04,113771.52,Operating,Yellow,Project milestone or invoice activity
20230601,PRJ003,110101,BU05,107957.88,Capital,Yellow,Project milestone or invoice activity
20230601,PRJ009,110101,BU05,46269.36,Operating,Green,Project milestone or invoice activity
20230601,PRJ007,110102,BU05,150901.92,Operating,Green,Project milestone or invoice activity
20230601,PRJ001,110102,BU05,144184.32,Operating,Green,Project milestone or invoice activity
20230601,PRJ007,120201,BU06,57786.48,Operating,Yellow,Project milestone or invoice activity
20230601,PRJ002,120201,BU06,137511.0,Operating,Yellow,Project milestone or invoice activity
20230701,PRJ006,104001,BU03,117938.16,Operating,Green,Project milestone or invoice activity
20230701,PRJ003,104001,BU03,90302.04,Operating,Green,Project milestone or invoice activity
20230701,PRJ010,104002,BU03,36860.4,Operating,Red,Project milestone or invoice activity
20230701,PRJ008,104002,BU03,117404.64,Operating,Green,Project milestone or invoice activity
20230701,PRJ003,104003,BU03,39738.6,Operating,Red,Project milestone or invoice activity
20230701,PRJ004,104003,BU03,127737.0,Capital,Yellow,Project milestone or invoice activity
20230701,PRJ002,104005,BU03,103902.48,Operating,Red,Project milestone or invoice activity
20230701,PRJ007,104005,BU03,25840.08,Capital,Yellow,Project milestone or invoice activity
20230701,PRJ007,104017,BU02,100670.04,Operating,Yellow,Project milestone or invoice activity
20230701,PRJ003,104017,BU02,16349.04,Capital,Yellow,Project milestone or invoice activity
20230701,PRJ008,104018,BU06,122160.96,Capital,Green,Project milestone or invoice activity
20230701,PRJ001,104018,BU06,98078.04,Operating,Green,Project milestone or invoice activity
20230701,PRJ009,104019,BU03,131433.84,Operating,Green,Project milestone or invoice activity
20230701,PRJ010,104019,BU03,80798.04,Operating,Green,Project milestone or invoice activity
20230701,PRJ004,104022,BU03,67219.2,Capital,Green,Project milestone or invoice activity
20230701,PRJ009,104022,BU03,42415.92,Capital,Red,Project milestone or invoice activity
20230701,PRJ001,104023,BU02,80944.92,Capital,Red,Project milestone or invoice activity
20230701,PRJ002,104023,BU02,68711.76,Capital,Green,Project milestone or invoice activity
20230701,PRJ005,104027,BU02,150658.92,Operating,Green,Project milestone or invoice activity
20230701,PRJ004,104027,BU02,87158.16,Capital,Red,Project milestone or invoice activity
20230701,PRJ004,104028,BU03,144975.96,Operating,Green,Project milestone or invoice activity
20230701,PRJ007,104028,BU03,34115.04,Operating,Yellow,Project milestone or invoice activity
20230701,PRJ007,104034,BU03,47566.44,Operating,Red,Project milestone or invoice activity
20230701,PRJ009,104034,BU03,142234.92,Capital,Red,Project milestone or invoice activity
20230701,PRJ007,109003,BU04,96541.2,Capital,Yellow,Project milestone or invoice activity
20230701,PRJ006,109003,BU04,48354.84,Operating,Yellow,Project milestone or invoice activity
20230701,PRJ008,109004,BU04,120569.04,Operating,Green,Project milestone or invoice activity
20230701,PRJ007,109004,BU04,76721.04,Operating,Yellow,Project milestone or invoice activity
20230701,PRJ009,110101,BU05,85671.0,Operating,Yellow,Project milestone or invoice activity
20230701,PRJ005,110101,BU05,150419.16,Operating,Red,Project milestone or invoice activity
20230701,PRJ004,110102,BU05,105074.28,Operating,Red,Project milestone or invoice activity
20230701,PRJ005,110102,BU05,51024.6,Operating,Yellow,Project milestone or invoice activity
20230701,PRJ003,120201,BU06,119688.84,Operating,Green,Project milestone or invoice activity
20230701,PRJ010,120201,BU06,32052.24,Capital,Yellow,Project milestone or invoice activity
20230801,PRJ002,104001,BU03,55925.86,Capital,Yellow,Project milestone or invoice activity
20230801,PRJ001,104001,BU03,87738.34,Capital,Green,Project milestone or invoice activity
20230801,PRJ001,104002,BU03,50865.19,Capital,Red,Project milestone or invoice activity
20230801,PRJ002,104002,BU03,39065.54,Capital,Red,Project milestone or invoice activity
20230801,PRJ001,104003,BU03,79696.01,Operating,Yellow,Project milestone or invoice activity
20230801,PRJ002,104003,BU03,36983.52,Operating,Yellow,Project milestone or invoice activity
20230801,PRJ002,104005,BU03,97127.86,Operating,Green,Project milestone or invoice activity
20230801,PRJ008,104005,BU03,205167.82,Operating,Red,Project milestone or invoice activity
20230801,PRJ009,104017,BU02,179450.21,Operating,Red,Project milestone or invoice activity
20230801,PRJ008,104017,BU02,43666.56,Operating,Yellow,Project milestone or invoice activity
20230801,PRJ009,104018,BU06,155491.06,Capital,Yellow,Project milestone or invoice activity
20230801,PRJ001,104018,BU06,106553.66,Operating,Red,Project milestone or invoice activity
20230801,PRJ004,104019,BU03,206407.66,Capital,Green,Project milestone or invoice activity
20230801,PRJ008,104019,BU03,173592.72,Capital,Red,Project milestone or invoice activity
20230801,PRJ002,104022,BU03,123934.1,Operating,Green,Project milestone or invoice activity
20230801,PRJ004,104022,BU03,74281.54,Operating,Yellow,Project milestone or invoice activity
20230801,PRJ010,104023,BU02,186019.85,Operating,Yellow,Project milestone or invoice activity
20230801,PRJ005,104023,BU02,76913.93,Operating,Yellow,Project milestone or invoice activity
20230801,PRJ010,104027,BU02,87889.54,Capital,Yellow,Project milestone or invoice activity
20230801,PRJ002,104027,BU02,38923.42,Operating,Yellow,Project milestone or invoice activity
20230801,PRJ005,104028,BU03,153740.16,Operating,Yellow,Project milestone or invoice activity
20230801,PRJ009,104028,BU03,165689.5,Operating,Green,Project milestone or invoice activity
20230801,PRJ002,104034,BU03,47180.45,Operating,Red,Project milestone or invoice activity
20230801,PRJ003,104034,BU03,54191.59,Capital,Green,Project milestone or invoice activity
20230801,PRJ010,109003,BU04,202934.59,Capital,Green,Project milestone or invoice activity
20230801,PRJ001,109003,BU04,81250.34,Operating,Red,Project milestone or invoice activity
20230801,PRJ006,109004,BU04,76479.98,Operating,Red,Project milestone or invoice activity
20230801,PRJ003,109004,BU04,107940.17,Capital,Yellow,Project milestone or invoice activity
20230801,PRJ007,110101,BU05,138313.22,Capital,Red,Project milestone or invoice activity
20230801,PRJ002,110101,BU05,92104.99,Operating,Yellow,Project milestone or invoice activity
20230801,PRJ003,110102,BU05,97774.99,Operating,Green,Project milestone or invoice activity
20230801,PRJ001,110102,BU05,39576.6,Capital,Green,Project milestone or invoice activity
20230801,PRJ008,120201,BU06,63461.66,Capital,Yellow,Project milestone or invoice activity
20230801,PRJ002,120201,BU06,149062.03,Capital,Red,Project milestone or invoice activity
20230901,PRJ006,104001,BU03,143266.32,Operating,Yellow,Project milestone or invoice activity
20230901,PRJ005,104001,BU03,90838.8,Operating,Green,Project milestone or invoice activity
20230901,PRJ001,104002,BU03,53894.16,Capital,Yellow,Project milestone or invoice activity
20230901,PRJ004,104002,BU03,100872.0,Operating,Green,Project milestone or invoice activity
20230901,PRJ010,104003,BU03,59962.68,Operating,Yellow,Project milestone or invoice activity
20230901,PRJ001,104003,BU03,76528.8,Capital,Red,Project milestone or invoice activity
20230901,PRJ006,104005,BU03,29613.6,Operating,Yellow,Project milestone or invoice activity
20230901,PRJ008,104005,BU03,95235.48,Capital,Yellow,Project milestone or invoice activity
20230901,PRJ001,104017,BU02,141004.8,Operating,Green,Project milestone or invoice activity
20230901,PRJ010,104017,BU02,124575.84,Capital,Green,Project milestone or invoice activity
20230901,PRJ010,104018,BU06,62752.32,Capital,Red,Project milestone or invoice activity
20230901,PRJ005,104018,BU06,17241.12,Operating,Green,Project milestone or invoice activity
20230901,PRJ008,104019,BU03,94803.48,Capital,Red,Project milestone or invoice activity
20230901,PRJ009,104019,BU03,23378.76,Capital,Green,Project milestone or invoice activity
20230901,PRJ003,104022,BU03,122357.52,Operating,Yellow,Project milestone or invoice activity
20230901,PRJ001,104022,BU03,95360.76,Operating,Yellow,Project milestone or invoice activity
20230901,PRJ010,104023,BU02,75938.04,Operating,Red,Project milestone or invoice activity
20230901,PRJ006,104023,BU02,54309.96,Capital,Red,Project milestone or invoice activity
20230901,PRJ003,104027,BU02,101806.2,Operating,Green,Project milestone or invoice activity
20230901,PRJ007,104027,BU02,32487.48,Capital,Yellow,Project milestone or invoice activity
20230901,PRJ001,104028,BU03,21860.28,Capital,Red,Project milestone or invoice activity
20230901,PRJ004,104028,BU03,121561.56,Operating,Red,Project milestone or invoice activity
20230901,PRJ001,104034,BU03,146291.4,Capital,Yellow,Project milestone or invoice activity
20230901,PRJ003,104034,BU03,142065.36,Capital,Green,Project milestone or invoice activity
20230901,PRJ001,109003,BU04,74754.36,Operating,Yellow,Project milestone or invoice activity
20230901,PRJ009,109003,BU04,118634.76,Capital,Green,Project milestone or invoice activity
20230901,PRJ006,109004,BU04,27408.24,Capital,Yellow,Project milestone or invoice activity
20230901,PRJ009,109004,BU04,144801.0,Operating,Yellow,Project milestone or invoice activity
20230901,PRJ001,110101,BU05,52323.84,Capital,Yellow,Project milestone or invoice activity
20230901,PRJ004,110101,BU05,33356.88,Capital,Yellow,Project milestone or invoice activity
20230901,PRJ004,110102,BU05,84677.4,Capital,Green,Project milestone or invoice activity
20230901,PRJ010,110102,BU05,112674.24,Capital,Red,Project milestone or invoice activity
20230901,PRJ010,120201,BU06,137779.92,Operating,Red,Project milestone or invoice activity
20230901,PRJ008,120201,BU06,149603.76,Capital,Red,Project milestone or invoice activity
20231001,PRJ003,104001,BU03,44811.36,Operating,Red,Project milestone or invoice activity
20231001,PRJ001,104001,BU03,147220.2,Operating,Yellow,Project milestone or invoice activity
20231001,PRJ004,104002,BU03,46589.04,Operating,Yellow,Project milestone or invoice activity
20231001,PRJ006,104002,BU03,62872.2,Capital,Green,Project milestone or invoice activity
20231001,PRJ001,104003,BU03,118385.28,Capital,Green,Project milestone or invoice activity
20231001,PRJ006,104003,BU03,104101.2,Capital,Green,Project milestone or invoice activity
20231001,PRJ006,104005,BU03,130726.44,Operating,Yellow,Project milestone or invoice activity
20231001,PRJ003,104005,BU03,72675.36,Operating,Green,Project milestone or invoice activity
20231001,PRJ010,104017,BU02,104560.2,Operating,Red,Project milestone or invoice activity
20231001,PRJ001,104017,BU02,77862.6,Capital,Red,Project milestone or invoice activity
20231001,PRJ003,104018,BU06,60878.52,Capital,Green,Project milestone or invoice activity
20231001,PRJ006,104018,BU06,58596.48,Operating,Red,Project milestone or invoice activity
20231001,PRJ007,104019,BU03,69576.84,Operating,Green,Project milestone or invoice activity
20231001,PRJ010,104019,BU03,134127.36,Operating,Yellow,Project milestone or invoice activity
20231001,PRJ002,104022,BU03,21892.68,Operating,Red,Project milestone or invoice activity
20231001,PRJ004,104022,BU03,102760.92,Capital,Red,Project milestone or invoice activity
20231001,PRJ005,104023,BU02,119765.52,Operating,Green,Project milestone or invoice activity
20231001,PRJ003,104023,BU02,69405.12,Capital,Green,Project milestone or invoice activity
20231001,PRJ010,104027,BU02,119008.44,Capital,Red,Project milestone or invoice activity
20231001,PRJ007,104027,BU02,68709.6,Operating,Green,Project milestone or invoice activity
20231001,PRJ002,104028,BU03,116324.64,Operating,Green,Project milestone or invoice activity
20231001,PRJ001,104028,BU03,141610.68,Capital,Yellow,Project milestone or invoice activity
20231001,PRJ003,104034,BU03,41686.92,Capital,Green,Project milestone or invoice activity
20231001,PRJ009,104034,BU03,31089.96,Capital,Yellow,Project milestone or invoice activity
20231001,PRJ006,109003,BU04,60528.6,Capital,Yellow,Project milestone or invoice activity
20231001,PRJ009,109003,BU04,136688.04,Capital,Green,Project milestone or invoice activity
20231001,PRJ002,109004,BU04,89577.36,Operating,Yellow,Project milestone or invoice activity
20231001,PRJ003,109004,BU04,109711.8,Capital,Yellow,Project milestone or invoice activity
20231001,PRJ003,110101,BU05,101579.4,Operating,Green,Project milestone or invoice activity
20231001,PRJ005,110101,BU05,112923.72,Operating,Green,Project milestone or invoice activity
20231001,PRJ005,110102,BU05,106414.56,Capital,Yellow,Project milestone or invoice activity
20231001,PRJ008,110102,BU05,130032.0,Capital,Green,Project milestone or invoice activity
20231001,PRJ001,120201,BU06,83730.24,Operating,Yellow,Project milestone or invoice activity
20231001,PRJ002,120201,BU06,16933.32,Capital,Green,Project milestone or invoice activity
20231101,PRJ007,104001,BU03,208648.44,Capital,Red,Project milestone or invoice activity
20231101,PRJ008,104001,BU03,148768.7,Capital,Green,Project milestone or invoice activity
20231101,PRJ002,104002,BU03,48169.3,Capital,Red,Project milestone or invoice activity
20231101,PRJ010,104002,BU03,40039.27,Capital,Green,Project milestone or invoice activity
20231101,PRJ004,104003,BU03,148030.85,Operating,Red,Project milestone or invoice activity
20231101,PRJ009,104003,BU03,158245.92,Operating,Yellow,Project milestone or invoice activity
20231101,PRJ010,104005,BU03,49000.9,Operating,Red,Project milestone or invoice activity
20231101,PRJ003,104005,BU03,160152.55,Capital,Yellow,Project milestone or invoice activity
20231101,PRJ001,104017,BU02,114422.11,Operating,Red,Project milestone or invoice activity
20231101,PRJ004,104017,BU02,142728.26,Capital,Yellow,Project milestone or invoice activity
20231101,PRJ007,104018,BU06,80482.25,Operating,Green,Project milestone or invoice activity
20231101,PRJ001,104018,BU06,124378.63,Operating,Green,Project milestone or invoice activity
20231101,PRJ008,104019,BU03,69204.24,Operating,Green,Project milestone or invoice activity
20231101,PRJ004,104019,BU03,145094.54,Operating,Green,Project milestone or invoice activity
20231101,PRJ001,104022,BU03,197142.12,Operating,Green,Project milestone or invoice activity
20231101,PRJ004,104022,BU03,90151.49,Operating,Yellow,Project milestone or invoice activity
20231101,PRJ002,104023,BU02,40399.13,Capital,Red,Project milestone or invoice activity
20231101,PRJ006,104023,BU02,116026.34,Operating,Red,Project milestone or invoice activity
20231101,PRJ004,104027,BU02,93818.09,Capital,Red,Project milestone or invoice activity
20231101,PRJ003,104027,BU02,98419.1,Capital,Green,Project milestone or invoice activity
20231101,PRJ001,104028,BU03,95903.14,Capital,Red,Project milestone or invoice activity
20231101,PRJ008,104028,BU03,43104.1,Capital,Yellow,Project milestone or invoice activity
20231101,PRJ001,104034,BU03,30215.81,Capital,Red,Project milestone or invoice activity
20231101,PRJ009,104034,BU03,125166.38,Operating,Green,Project milestone or invoice activity
20231101,PRJ002,109003,BU04,39546.36,Operating,Green,Project milestone or invoice activity
20231101,PRJ009,109003,BU04,144648.5,Operating,Red,Project milestone or invoice activity
20231101,PRJ008,109004,BU04,133706.16,Operating,Green,Project milestone or invoice activity
20231101,PRJ010,109004,BU04,145050.7,Operating,Red,Project milestone or invoice activity
20231101,PRJ008,110101,BU05,58658.04,Capital,Red,Project milestone or invoice activity
20231101,PRJ001,110101,BU05,41295.74,Operating,Yellow,Project milestone or invoice activity
20231101,PRJ007,110102,BU05,148847.33,Capital,Green,Project milestone or invoice activity
20231101,PRJ004,110102,BU05,201156.48,Capital,Red,Project milestone or invoice activity
20231101,PRJ001,120201,BU06,182581.56,Operating,Yellow,Project milestone or invoice activity
20231101,PRJ005,120201,BU06,80480.74,Capital,Yellow,Project milestone or invoice activity
20231201,PRJ009,104001,BU03,49582.8,Operating,Red,Project milestone or invoice activity
20231201,PRJ002,104001,BU03,27457.92,Operating,Red,Project milestone or invoice activity
20231201,PRJ006,104002,BU03,105458.76,Operating,Red,Project milestone or invoice activity
20231201,PRJ002,104002,BU03,130362.48,Operating,Red,Project milestone or invoice activity
20231201,PRJ010,104003,BU03,50170.32,Operating,Yellow,Project milestone or invoice activity
20231201,PRJ009,104003,BU03,63631.44,Operating,Yellow,Project milestone or invoice activity
20231201,PRJ004,104005,BU03,82807.92,Operating,Green,Project milestone or invoice activity
20231201,PRJ002,104005,BU03,64531.08,Operating,Yellow,Project milestone or invoice activity
20231201,PRJ007,104017,BU02,73516.68,Operating,Yellow,Project milestone or invoice activity
20231201,PRJ008,104017,BU02,87687.36,Capital,Red,Project milestone or invoice activity
20231201,PRJ010,104018,BU06,40710.6,Capital,Yellow,Project milestone or invoice activity
20231201,PRJ009,104018,BU06,79279.56,Capital,Red,Project milestone or invoice activity
20231201,PRJ002,104019,BU03,53507.52,Capital,Green,Project milestone or invoice activity
20231201,PRJ007,104019,BU03,78739.56,Operating,Yellow,Project milestone or invoice activity
20231201,PRJ004,104022,BU03,96475.32,Capital,Red,Project milestone or invoice activity
20231201,PRJ001,104022,BU03,100539.36,Capital,Green,Project milestone or invoice activity
20231201,PRJ006,104023,BU02,40692.24,Operating,Green,Project milestone or invoice activity
20231201,PRJ008,104023,BU02,98767.08,Operating,Yellow,Project milestone or invoice activity
20231201,PRJ009,104027,BU02,110016.36,Capital,Green,Project milestone or invoice activity
20231201,PRJ006,104027,BU02,143860.32,Operating,Red,Project milestone or invoice activity
20231201,PRJ001,104028,BU03,48916.44,Operating,Green,Project milestone or invoice activity
20231201,PRJ010,104028,BU03,119122.92,Capital,Green,Project milestone or invoice activity
20231201,PRJ010,104034,BU03,106989.12,Capital,Green,Project milestone or invoice activity
20231201,PRJ001,104034,BU03,105673.68,Operating,Green,Project milestone or invoice activity
20231201,PRJ009,109003,BU04,87375.24,Capital,Green,Project milestone or invoice activity
20231201,PRJ003,109003,BU04,138018.6,Capital,Yellow,Project milestone or invoice activity
20231201,PRJ001,109004,BU04,30366.36,Capital,Red,Project milestone or invoice activity
20231201,PRJ007,109004,BU04,86098.68,Capital,Green,Project milestone or invoice activity
20231201,PRJ004,110101,BU05,128785.68,Capital,Green,Project milestone or invoice activity
20231201,PRJ005,110101,BU05,52515.0,Operating,Yellow,Project milestone or invoice activity
20231201,PRJ009,110102,BU05,50230.8,Operating,Yellow,Project milestone or invoice activity
20231201,PRJ002,110102,BU05,72419.4,Operating,Red,Project milestone or invoice activity
20231201,PRJ002,120201,BU06,112971.24,Operating,Yellow,Project milestone or invoice activity
20231201,PRJ003,120201,BU06,74171.16,Operating,Yellow,Project milestone or invoice activity
20240101,PRJ010,104001,BU03,130633.4,Capital,Green,Project milestone or invoice activity
20240101,PRJ005,104001,BU03,120942.76,Operating,Green,Project milestone or invoice activity
20240101,PRJ003,104002,BU03,52363.56,Operating,Red,Project milestone or invoice activity
20240101,PRJ010,104002,BU03,77558.76,Operating,Red,Project milestone or invoice activity
20240101,PRJ001,104003,BU03,78714.12,Capital,Green,Project milestone or invoice activity
20240101,PRJ007,104003,BU03,98023.48,Capital,Yellow,Project milestone or invoice activity
20240101,PRJ007,104005,BU03,51475.0,Operating,Green,Project milestone or invoice activity
20240101,PRJ010,104005,BU03,65375.28,Operating,Red,Project milestone or invoice activity
20240101,PRJ009,104017,BU02,68205.68,Capital,Yellow,Project milestone or invoice activity
20240101,PRJ004,104017,BU02,122796.44,Capital,Red,Project milestone or invoice activity
20240101,PRJ004,104018,BU06,64523.84,Capital,Red,Project milestone or invoice activity
20240101,PRJ001,104018,BU06,57464.08,Capital,Yellow,Project milestone or invoice activity
20240101,PRJ002,104019,BU03,41305.28,Operating,Yellow,Project milestone or invoice activity
20240101,PRJ007,104019,BU03,33718.88,Capital,Yellow,Project milestone or invoice activity
20240101,PRJ006,104022,BU03,55187.0,Capital,Yellow,Project milestone or invoice activity
20240101,PRJ004,104022,BU03,92846.4,Operating,Red,Project milestone or invoice activity
20240101,PRJ005,104023,BU02,92947.32,Operating,Yellow,Project milestone or invoice activity
20240101,PRJ008,104023,BU02,47764.16,Capital,Yellow,Project milestone or invoice activity
20240101,PRJ002,104027,BU02,120025.2,Capital,Yellow,Project milestone or invoice activity
20240101,PRJ001,104027,BU02,110565.4,Capital,Yellow,Project milestone or invoice activity
20240101,PRJ003,104028,BU03,40859.84,Operating,Green,Project milestone or invoice activity
20240101,PRJ009,104028,BU03,102193.68,Capital,Green,Project milestone or invoice activity
20240101,PRJ007,104034,BU03,154387.88,Capital,Red,Project milestone or invoice activity
20240101,PRJ009,104034,BU03,160782.96,Capital,Green,Project milestone or invoice activity
20240101,PRJ003,109003,BU04,107150.36,Operating,Yellow,Project milestone or invoice activity
20240101,PRJ007,109003,BU04,36727.92,Operating,Yellow,Project milestone or invoice activity
20240101,PRJ004,109004,BU04,151576.04,Operating,Green,Project milestone or invoice activity
20240101,PRJ010,109004,BU04,81993.44,Capital,Yellow,Project milestone or invoice activity
20240101,PRJ002,110101,BU05,69631.32,Capital,Green,Project milestone or invoice activity
20240101,PRJ001,110101,BU05,84141.76,Capital,Red,Project milestone or invoice activity
